,addresses,Lat,Lon
2896,Eldridge Street 197,40.72340007488898,-73.98955783862812
2897,Market Street 3,40.71431637536798,-73.99467632414823
2899,2nd Avenue 1486,40.772530973928944,-73.95584615710617
2901,Hudson Street 516,40.733615415052746,-74.00621604309761
2902,E 4th Street 72,40.72726490819856,-73.9908797665063
2903,Forsyth Street 153,40.720755291595104,-73.9919421600758
2904,Washington Street 90,40.707135852168776,-74.01503200175671
2905,Houston Street E 471,40.71988152399268,-73.97753249019026
2906,3rd Avenue 1190,40.767401856362724,-73.96280886866457
2907,1st Avenue 15,40.72433081939135,-73.98834362174391
2908,Madison Street 218,40.71313986960232,-73.98963338130653
2909,E 86th Street 152,40.77914359704815,-73.95486293109553
2912,E 9th Street 350,40.72959260585606,-73.98746866086711
2913,Montgomery Street 85,40.711348715614875,-73.9848725928956
2914,Columbia Street 63,40.717322448941246,-73.98061586208598
2916,E 59th Street 144,40.76190531356302,-73.96734016924005
2917,Forsyth Street 142,40.72116935354159,-73.99158867829506
2918,Cedar Street 118,40.70945367604758,-74.0113180580623
2919,Orchard Street 72,40.71836655609845,-73.99029453663839
2920,5th Avenue 327,40.74761990599958,-73.98533014857742
2921,Rivington Street 333,40.71723829791012,-73.9774599913214
2923,Centre Street 218,40.72020363206792,-73.99850322256924
2924,Broad Street 76,40.704680071555636,-74.01153024040066
2928,Henry Street 163,40.714007229705636,-73.98947299181195
2930,Cherry Street 320,40.712332544841466,-73.98508062234269
2931,3rd Avenue 107,40.73359127619354,-73.9873016645594
2932,E 113th Street 81,40.79798580874378,-73.94603212184138
2934,Allen Street 144,40.71975515621266,-73.99046485622617
2936,Dey Street 4,40.71145746469109,-74.01046128073929
2937,6th Avenue 528,40.748374112142876,-73.98900542400591
2939,6th Avenue 195,40.737753572237814,-73.99710038590905
2942,Mangin Street 48,40.71691168199478,-73.976806979612
2943,13th Avenue 172,40.74824037132105,-74.00811962364592
2944,Pike Street 38,40.71356141969512,-73.99278208343127
2946,Delancey Street 47,40.72009325885915,-73.99195767223918
2947,3rd Avenue 2326,40.80511187828686,-73.93498625375933
2949,E 120th Street 180,40.80091819301871,-73.93912413404333
2951,2nd Avenue 108,40.728150923400314,-73.98831682743355
2952,Houston Street E 310,40.72183438458681,-73.98381043064964
2953,Goerck Street 144,40.72014901373446,-73.97675489891675
2954,5th Avenue 144,40.73994475559665,-73.99128092979345
2955,E 17th Street 8,40.73768145652237,-73.99094040294436
2956,E 21st Street 43,40.73993875833664,-73.98908924310985
2957,W 17th Street 107,40.74030317057569,-73.99722395928083
2958,W 24th Street 53,40.74282806856769,-73.98992415327156
2959,W 26th Street 36,40.744571758283804,-73.9904492607601
2960,3rd Avenue 1877,40.789764609122706,-73.94595980223006
2961,Greenwich Street 379,40.7200484415409,-74.0100867601084
2963,Bleecker Street 117,40.72806390371839,-73.9977420612605
2964,Houston Street W 57,40.72683335431856,-73.99843664104584
2965,7th Avenue 230,40.74474758605181,-73.99564106199483
2966,3rd Avenue 333,40.739959274288964,-73.98270451248696
2969,Allen Street 169,40.72129755716587,-73.98975853842997
2970,8th Avenue 762,40.75994993369843,-73.98785165619528
2971,Sheriff Street 62,40.71754790986523,-73.98147465843871
2972,West Street 127,40.71285441406605,-74.0138276297341
2973,Madison Street 130,40.712751754774494,-73.99394468077043
2974,Madison Street 141,40.712955841186954,-73.99282580706148
2975,Lexington Avenue 2058,40.804077610169514,-73.93778529712591
2976,Forsyth Street 112,40.720115262100244,-73.99216106245525
2977,Forsyth Street 150,40.72084315999223,-73.99176622694907
2978,Norfolk Street 101,40.71940768418637,-73.98722785980203
2980,W 26th Street 104,40.74579452324383,-73.99334647041171
2981,Hudson Street 376,40.72887910947554,-74.00695423186392
2982,Broome Street 431,40.72157704818223,-73.9982986995418
2983,Pike Street 20,40.71415019938233,-73.99287868015826
2984,Stone Street 10,40.70452755277562,-74.01219440915658
2986,Wooster Street 9,40.72215077059403,-74.00317387019925
2987,W 4th Street 12,40.728993229015444,-73.99445473328146
2988,Grand Street 311,40.717670293462376,-73.99086572701322
2989,Houston Street E 485,40.71956358244976,-73.9762329033794
2990,D Avenue 11,40.72075331724504,-73.97881687082892
2991,1st Avenue 380,40.73698661192848,-73.97880429922624
2992,W 23rd Street 468,40.746589576127086,-74.00150989218868
2993,E 110th Street 110,40.79511367083777,-73.94513224583997
2994,W 25th Street 171,40.744503601643785,-73.9920198315743
2995,W 25th Street 39,40.74383715636589,-73.99037786318739
2996,Broome Street 308,40.71957942683907,-73.99332862728278
2997,Forsyth Street 111,40.72018673787345,-73.99225093760352
2999,E 21st Street 21,40.73952275833949,-73.98812924329239
3000,E 4th Street 34,40.72858055571814,-73.99360487089984
3002,Market Street 84,40.710696587856184,-73.99405831790338
3003,W 45th Street 131,40.75749411392795,-73.98418435140721
3006,Walker Street 8,40.72009647968483,-74.00441795437146
3007,Ann Street 41,40.711126955931626,-74.00739104778505
3008,2nd Avenue 1523,40.7741127918743,-73.95500889846736
3009,3rd Avenue 1917,40.79111454533195,-73.94497841346295
3010,Canal Street 387,40.722139245660834,-74.00473472900632
3014,W 15th Street 61,40.737304829102314,-73.99334239440466
3015,Essex Street 11,40.71557701244567,-73.99012634659015
3017,Grand Street 125,40.721096401764115,-74.00016198542329
3018,1st Avenue 1485,40.7716087093671,-73.95370765354818
3019,Allen Street 100,40.719320404850265,-73.9906947774496
3021,W 48th Street 114,40.75945222079885,-73.98332064020319
3022,3rd Avenue 1919,40.79103810088694,-73.94503885802695
3023,Maiden Lane 102,40.70742040400611,-74.00714614580184
3024,W 135th Street 110,40.815129408624564,-73.94345126653879
3025,W 21st Street 11,40.7417263571579,-73.9934204814568
3027,7th Avenue 67,40.739377701279416,-73.99938092460489
3028,Henry Street 97,40.713664788103074,-73.99330306738015
3030,W 40th Street 268,40.7548893973547,-73.98812846982055
3031,W 133rd Street 24,40.81249555065376,-73.94103243150958
3032,7th Avenue 723,40.760438437993265,-73.98378283858908
3034,W 60th Street 26,40.76886771906765,-73.98219639531027
3035,Attorney Street 35,40.71657159592538,-73.98585857263498
3037,7th Avenue 94,40.73978199972108,-73.99935967410696
3038,Gold Street 69,40.71044555543383,-74.00448957407339
3039,Forsyth Street 176,40.72221337527504,-73.9910437571144
3040,Spring Street 118,40.724026842767515,-73.99988942265384
3041,W 29th Street 103,40.747084673458104,-73.99052934630913
3042,Spring Street 154,40.72477037483169,-74.00140175455677
3043,Hester Street 117,40.717065854644105,-73.99326618637363
3044,Greenwich Street 87,40.70765517210576,-74.01378060176455
3046,1st Avenue 23,40.72406134570937,-73.98856593712904
3047,Houston Street E 430,40.72025736101336,-73.97851802012345
3048,Norfolk Street 81,40.71796075476058,-73.98799143704652
3049,Division Street 240,40.71540581173384,-73.98580909144277
3050,8th Avenue 580,40.7551584789991,-73.99137102062926
3051,W 23rd Street 113,40.74392327741063,-73.99481786664504
3053,Delancey Street 212,40.71791381978342,-73.98406936504742
3054,Broome Street 248,40.718559042106286,-73.99000981778242
3055,South Street 151,40.70821266485955,-74.00092690410577
3056,1st Avenue 82,40.7256157834487,-73.9871000303564
3057,Eldridge Street 39,40.71652949368596,-73.99308240377117
3058,Broad Street 51,40.70589841050457,-74.011270251719
3059,Broadway 589,40.72540110271199,-73.99726453150002
3061,Jefferson Street 25,40.713664588143985,-73.9885899135471
3062,Division Street 97,40.71476095138288,-73.99340838110928
3063,8th Avenue 394,40.7494725265753,-73.99557264512043
3064,Wooster Street 194,40.727112425389414,-73.99894157618627
3065,Bleecker Street 122,40.727898762937855,-73.9976332719906
3066,Rutgers Street 56,40.712106572885425,-73.98997742425857
3067,Allen Street 174,40.72107457183932,-73.98974339723847
3068,Forsyth Street 151,40.720836839981956,-73.99189777304576
3069,Delancey Street 109,40.71914751366352,-73.98876681872133
3070,A Avenue 1600,40.77362211551497,-73.94910708458468
3071,Greenwich Street 16,40.70618247944511,-74.01452398383854
3072,3rd Avenue 2273,40.80275146487269,-73.93652418227786
3073,C Avenue 181,40.72756847261369,-73.97697590356601
3074,Lexington Avenue 1243,40.77878561004105,-73.9560904675249
3075,Goerck Street 24,40.71518023376448,-73.97864383915046
3076,Bowery Street 317,40.72547197148351,-73.9922571772877
3078,11th Avenue 88,40.74591302623942,-74.00805618189473
3079,8th Avenue 2713,40.83145963002816,-73.93577878246012
3081,Washington Place 2,40.729846048094636,-73.99448303702502
3082,Delancey Street 186,40.71803741899545,-73.98447646829669
3083,3rd Avenue 611,40.749302447200435,-73.97576248284221
3084,E 4th Street 91,40.725815273782736,-73.98741486858285
3085,2nd Avenue 989,40.756887507923786,-73.9675381591057
3086,Rivington Street 313,40.71741425644159,-73.97810575287905
3087,Rivington Street 111,40.72043075888002,-73.98829974761912
3088,Forsyth Street 170,40.72249753527585,-73.99089783687998
3089,3rd Avenue 1017,40.76270278394591,-73.96593795251029
3090,7th Avenue 60,40.73851984318085,-74.00023417081512
3091,E 22nd Street 9,40.740037546627875,-73.98750851873
3092,South Street 61,40.70481831762557,-74.00631030120206
3093,3rd Avenue 1519,40.77841964610174,-73.95428291912151
3094,W 28th Street 152,40.74642703322476,-73.99099098089927
3095,Broome Street 242,40.71815395624438,-73.98882652583777
3096,W 23rd Street 167,40.74326149018115,-73.99319097330475
3097,Houston Street E 203,40.722968942777065,-73.98802944407036
3098,Greenwich Street 128,40.709787798820024,-74.01300618992906
3100,Essex Street 44,40.71632509067002,-73.9896246038493
3101,Attorney Street 82,40.71911192723522,-73.98442205830199
3102,3rd Avenue 7,40.72968245673493,-73.99016813024961
3103,Mercer Street 27,40.72042439852453,-74.00251373702609
3104,Bleecker Street 75,40.727500523874525,-73.99651414435779
3105,Henry Street 150,40.71398743696061,-73.98882514152388
3107,Henry Street 180,40.71410748910635,-73.98735612236686
3108,11th Avenue 665,40.765222939277464,-73.99546370936694
3109,Houston Street E 191,40.72281294277601,-73.98752544400163
3110,Dey Street 20,40.71196770481431,-74.01205968845845
3113,W 15th Street 50,40.73744792089235,-73.99395310565448
3115,Rutgers Street 24,40.713516288665275,-73.99016297134277
3117,Rivington Street 32,40.72173315160352,-73.99209661082182
3118,Church Street 176,40.7193125444449,-74.00479992750154
3119,E 12th Street 17,40.73500358866561,-73.99375331650778
3120,E 110th Street 116,40.79520549692536,-73.94534720240016
3121,3rd Avenue 2368,40.80624695385908,-73.9341627712185
3122,2nd Avenue 1972,40.78761032285193,-73.94457805237265
3124,6th Avenue 949,40.76237868122685,-73.97898292540455
3126,B Avenue 183,40.72823431483453,-73.97920164096978
3128,Gouverneur Street 5,40.71520843065085,-73.98421535340051
3130,W 17th Street 24,40.73909276275329,-73.99443140243258
3132,Rivington Street 156,40.71973097597463,-73.98566306137361
3133,4th Avenue 93,40.73210123154554,-73.99018267668146
3134,6th Avenue 124,40.73555649806653,-73.99833314865703
3135,Delancey Street 290,40.7164320847422,-73.97923346481996
3136,Forsyth Street 191,40.72153574470062,-73.99151880232661
3137,A Avenue 5,40.723368733754704,-73.9861375612049
3138,E 12th Street 62,40.73334523189606,-73.99027022551228
3139,Rivington Street 123,40.72012564693481,-73.98727608410054
3140,Madison Street 187,40.713040455126404,-73.99186792852751
3142,5th Avenue 204,40.742573790097936,-73.98930745524257
3143,E 4th Street 32,40.72851364662679,-73.99347105268546
3144,University Place 82,40.73517681690426,-73.99228938899567
3145,W 27th Street 99,40.74642744038319,-73.99280945603839
3147,W 21st Street 41,40.741122720798415,-73.99195866353033
3148,South Street 117,40.70760902881768,-74.00204902421636
3151,A Avenue 1385,40.76899919322826,-73.95273744720942
3152,C Avenue 109,40.72513203337552,-73.97874998656187
3154,E 4th Street 63,40.72712709179515,-73.99032423355429
3155,Rivington Street 122,40.72019092449009,-73.98717763016556
3156,D Avenue 31,40.721471155938154,-73.97832090610699
3157,E 4th Street 76,40.72736090819922,-73.99110056654851
3159,B Avenue 78,40.724872761915314,-73.98190733127456
3161,B Avenue 165,40.72758518381646,-73.97964608391338
3163,B Avenue 161,40.72773451715102,-73.97952661702068
3164,Monroe Street 117,40.71235912705506,-73.99126800835981
3165,W 135th Street 81,40.81301432078773,-73.93819897195021
3166,W 124th Street 157,40.80814450984963,-73.94829041933399
3167,Houston Street E 121,40.723823902138626,-73.99043517852802
3168,9th Avenue 220,40.74687119783466,-74.00104630333904
3170,Broadway 757,40.73173991721232,-73.99206297356228
3171,Forsyth Street 168,40.72259225527612,-73.99084919680182
3172,Broadway 931,40.74063402584537,-73.98998825088725
3173,8th Avenue 95,40.74034698852725,-74.00258174558886
3174,Madison Street 222,40.713121202935504,-73.98987604797487
3175,Centre Street 71,40.715061008465035,-74.00272679686209
3176,Beaver Street 22,40.705425575061064,-74.0125505684966
3177,Coenties Slip 29,40.702592019814446,-74.0102903528149
3178,E 116th Street 7,40.80018398022082,-73.94504623838833
3179,C Avenue 58,40.72314320782917,-73.97993338796947
3180,Old Slip 34,40.704059199851756,-74.00828217073037
3181,W 125th Street 213,40.810103467444286,-73.9507849415755
3182,C Avenue 7,40.72130241782346,-73.9815154251089
3183,7th Avenue 183,40.742536777260156,-73.99696984681049
3184,Columbia Street 111,40.72004035943272,-73.97919094398094
3185,Hanover Street 1,40.706010265349576,-74.00898239217145
3186,Rivington Street 182,40.71912519034999,-73.98357127774625
3187,W 21st Street 121,40.7424602244836,-73.99525459004687
3188,6th Avenue 98,40.733596103927155,-73.99977129429081
3189,Henry Street 216,40.7142679739008,-73.98573013512423
3190,Broome Street 307,40.71951035093414,-73.9934144838051
3193,Cherry Street 113,40.710441122624,-73.99736272343878
3194,Grand Street 616,40.713442273971296,-73.97633163194426
3195,10th Avenue 823,40.76742631171804,-73.99000324537654
3196,Mercer Street 235,40.729200652392905,-73.99518185503787
3198,W 22nd Street 136,40.742831005947366,-73.99440733540602
3200,Houston Street E 289,40.72199459265915,-73.984728999524
3201,Suffolk Street 176,40.721339464924945,-73.98514155457892
3202,7th Avenue 303,40.74738009391216,-73.99345012213125
3203,Allen Street 96,40.719450690564905,-73.99062620591393
3204,W 21st Street 124,40.74234706263815,-73.99522509307519
3205,Barclay Street 27,40.71363893643071,-74.01049090023233
3207,1st Avenue 83,40.72687445433292,-73.98640838881973
3208,Allen Street 48,40.717510251553044,-73.99161656098111
3209,Grand Street 364,40.71711929236476,-73.98875496255987
3211,Rivington Street 26,40.721660008746916,-73.99188632513189
3212,Ludlow Street 168,40.72253720395705,-73.98738761180769
3213,Burling Slip 40,40.70680887935403,-74.00451955032631
3214,West Street 221,40.72045441205793,-74.01202357567853
3215,Delancey Street 10,40.720785539299925,-73.9937811677144
3217,Delancey Street 224,40.71757327444662,-73.98295551803324
3218,Houston Street E 355,40.72129636331538,-73.98222716572795
3219,9th Avenue 584,40.759006064148856,-73.99220554305543
3220,Clinton Street 72,40.718753174044394,-73.98554412283642
3221,Willett Street 47,40.718509774441564,-73.98205194008345
3224,Lispenard Street 1,40.720534899869634,-74.00374619928961
3225,Fulton Street 141,40.71136582808657,-74.00895990840907
3227,Stanton Street 65,40.72224561549022,-73.98965196975617
3228,E 15th Street 12,40.736682751050736,-73.99206051453136
3229,Delancey Street 106,40.71921515299879,-73.98860029236758
3230,1st Avenue 66,40.72610083608432,-73.98669581910427
3232,E 23rd Street 152,40.73950850684855,-73.98442492113072
3233,1st Avenue 801,40.75053780425847,-73.96907616016935
3234,Beaver Street 18,40.705418463949904,-74.01228745738631
3235,Wall Street 118,40.70516320250383,-74.0067093453138
3236,Elizabeth Street 38,40.71780030861331,-73.9964399898429
3237,Forsyth Street 197,40.72291264513399,-73.99081378072063
3238,Broadway 751,40.73084205120657,-73.99279103381362
3239,Broadway 827,40.73447965172955,-73.99106494341726
3240,Gansevoort Street 86,40.73990352786028,-74.00663734362988
3241,E 59th Street 230,40.76150497046116,-73.96638905592758
3242,Monroe Street 226,40.7130238224488,-73.98325960860427
3243,6th Avenue 867,40.75880994672987,-73.98159279272977
3244,W 121st Street 509,40.80886475185789,-73.95603497056693
3245,Suffolk Street 12,40.71536760274058,-73.98814163789562
3248,Sheriff Street 96,40.71851487069757,-73.9810462624536
3249,A Avenue 298,40.733628140209234,-73.97869752913716
3250,1st Avenue 1821,40.7825675496163,-73.9454506432057
3251,1st Avenue 807,40.751644489183064,-73.9682518849932
3252,Clinton Street 20,40.72137017845619,-73.98419951612638
3253,Houston Street E 436,40.72033783160102,-73.97879860833334
3254,W 28th Street 40,40.74590067673546,-73.98975550319342
3255,Liberty Street 69,40.7094064839402,-74.0098578661257
3256,5th Avenue 802,40.76548212687906,-73.9725478748494
3257,2nd Avenue 996,40.75655625669142,-73.96752725316023
3258,Fulton Street 19,40.707547858364705,-74.00369564623749
3259,W 109th Street 107,40.801013476390665,-73.96093109737402
3261,Moore Street N 5,40.72033717193544,-74.00645131804096
3262,3rd Avenue 642,40.75093387275182,-73.97482382070814
3263,Houston Street E 477,40.71950737732114,-73.97601074951754
3264,W 22nd Street 137,40.74289939404588,-73.99432386456584
3265,Forsyth Street 76,40.71776709350872,-73.9933611536304
3266,Wooster Street 220,40.728629948818394,-73.9976685236178
3267,1st Avenue 140,40.728267268295966,-73.9851489192384
3268,Forsyth Street 175,40.72229350469846,-73.99112968295172
3269,Chrystie Street 176,40.72051949885273,-73.99277229472001
3271,W 27th Street 200,40.74761075911378,-73.99589730797305
3272,A Avenue 1434,40.77000554171948,-73.95170908201227
3273,Broad Street 71,40.70530395210691,-74.01138176463367
3274,Broome Street 250,40.718529042106496,-73.98991981779194
3275,Washington Street 96,40.706942167958715,-74.01511452790943
3276,Washington Street 57,40.70817334078878,-74.01446554122947
3277,Rector Street 33,40.70885930952853,-74.014899736552
3278,Lexington Avenue 80,40.74234855144515,-73.98324478863611
3279,Allen Street 94,40.71951583342227,-73.99059192014609
3280,Lexington Avenue 30,40.74009841382243,-73.98487821401308
3281,Delancey Street 234,40.71722864948031,-73.98185271824897
3282,W 14th Street 248,40.73919469400812,-74.00020336667082
3283,Spring Street 10,40.72146205883804,-73.99405713735747
3284,W 42nd Street 645,40.76098377327054,-73.99857130016795
3285,A Avenue 1737,40.779825595325924,-73.944605293532
3286,E 12th Street 545,40.72955452713329,-73.98140066924626
3287,W 30th Street 104,40.74816121595843,-73.99134400259773
3288,W 17th Street 22,40.73913339767422,-73.99453400562383
3289,6th Avenue 426,40.74450471570649,-73.99188115476635
3290,Broome Street 43,40.715268548124335,-73.97899043283587
3291,A Avenue 96,40.726366357792394,-73.98355971547608
3293,Rivington Street 134,40.719882200379,-73.98614896823209
3294,7th Avenue 129,40.74084651164304,-73.99826751149122
3295,3rd Avenue 101,40.7324279200988,-73.98816248145957
3296,6th Avenue 310,40.74100112504783,-73.99440005794108
3297,W 22nd Street 139,40.74287667404605,-73.9942669045752
3298,Chrystie Street 155,40.72164050111774,-73.99233170620647
3299,D Avenue 113,40.72480402722501,-73.9759380344856
3300,4th Avenue 123,40.73381974788735,-73.98988599542913
3301,W 42nd Street 407,40.75921534609064,-73.9944203081597
3302,Houston Street E 276,40.72193631642825,-73.98417427322254
3303,Goerck Street 34,40.71472490043011,-73.97882783953581
3304,E 10th Street 46,40.73260061793897,-73.99225802412293
3306,6th Avenue 381,40.74362778940095,-73.99279145737981
3307,E 70th Street 318,40.767274210931916,-73.95867855047547
3308,E 10th Street 286,40.7290669955615,-73.9844655726254
3309,W 17th Street 112,40.74016519305348,-73.99713256591501
3310,8th Avenue 925,40.76494389532544,-73.98443769287472
3311,6th Avenue 174,40.737078746424935,-73.99729085364731
3313,E 4th Street 145,40.725029166250614,-73.98556005021337
3315,Lewis Street 168,40.720693654278364,-73.97715978507873
3316,Eldridge Street 13,40.71540702281755,-73.99367801171196
3318,Wooster Street 204,40.72914153856428,-73.99720124119429
3319,E 14th Street 327,40.73252440215591,-73.98456346254532
3320,Reade Street 161,40.717403121229886,-74.01087911235739
3321,3rd Avenue 1811,40.788218748751824,-73.94705356763663
3322,6th Avenue 421,40.744807284199894,-73.99192684569971
3323,2nd Avenue 121,40.72891739184053,-73.98809168547324
3327,Greenwich Street 383,40.72121382737451,-74.0098861819229
3328,Madison Street 283,40.713555365390036,-73.98644826031385
3329,Suffolk Street 14,40.71534739584395,-73.9881346034297
3330,E 73rd Street 425,40.768513306546794,-73.95527708003479
3331,Worth Street 1,40.718182256604045,-74.00740879494364
3332,3rd Avenue 326,40.74026472561256,-73.98275064589077
3333,Cherry Street 292,40.71210831934402,-73.98709203803568
3334,11th Avenue 724,40.76691888452347,-73.99388502621022
3335,Orchard Street 96,40.71923211629005,-73.98986047128548
3336,Madison Street 213,40.71325279706351,-73.98934195203685
3337,E 23rd Street 339,40.73810923094626,-73.98082197973281
3338,Eldridge Street 59,40.7180634935115,-73.99230356758481
3339,Rutgers Place 1,40.712767610919975,-73.98703401064444
3340,11th Avenue 20,40.74253818584315,-74.00869229731147
3341,E 4th Street 79,40.72751109179253,-73.99120743338548
3343,Eldridge Street 163,40.72012964578853,-73.99124432892754
3344,3rd Avenue 404,40.7426287461611,-73.98099378426225
3345,Walker Street 7,40.72000485363967,-74.00444604558567
3346,Rutgers Street 82,40.71125985276355,-73.9899059191692
3347,E 13th Street 539,40.730107980247894,-73.98071436882788
3348,Ludlow Street 158,40.720592377686664,-73.98838038160166
3349,2nd Avenue 1925,40.78658603728495,-73.94555915501729
3350,W 10th Street 205,40.734712874248146,-74.00344021560619
3351,Broome Street 261,40.71875875885552,-73.99099288984453
3352,1st Avenue 1270,40.7678559137413,-73.9561217037655
3353,5th Avenue 423,40.75171537250804,-73.98238242186258
3354,2nd Avenue 190,40.73074912828611,-73.98654232288372
3356,E 4th Street 81,40.72755909179222,-73.99131783336439
3357,5th Avenue 407,40.75102979445696,-73.98284598747593
3358,Cherry Street 369,40.712300333908686,-73.98458359893846
3359,Greene Street 221,40.729329715868836,-73.99645758578023
3360,Orchard Street 82,40.71794473791557,-73.990483627901
3361,6th Avenue 530,40.74829611214221,-73.9890654241211
3362,Houston Street W 61,40.72675157654025,-73.99825530767092
3363,Rutgers Street 25,40.71356051130457,-73.99004902861822
3364,E 23rd Street 347,40.738188000176486,-73.98100290277505
3366,Madison Avenue 1704,40.79783027735073,-73.94661985762866
3367,Saint Marks Place 32,40.72995230021518,-73.9897494867718
3369,Sheriff Street 76,40.71934344212857,-73.98060697605885
3370,7th Avenue 176,40.74285334029109,-73.99701321250627
3371,Suffolk Street 20,40.715286775154155,-73.98811350003191
3372,West Street 414,40.73476709118491,-74.00985693212547
3373,Bowery Street 7,40.71478877202187,-73.99733049328152
3374,7th Avenue 277,40.74571031670159,-73.99464348609132
3375,W 20th Street 9,40.74114818788166,-73.9939033067797
3376,Monroe Street 75,40.712238838634576,-73.99304397851547
3378,3rd Avenue 224,40.737308923878615,-73.98480660341622
3379,Mercer Street 1,40.72084039852276,-74.00217773733574
3380,E 4th Street 39,40.727654118267,-73.99153649953689
3381,5th Avenue 803,40.76536517737688,-73.9723634296784
3382,Rivington Street 227,40.718660724195416,-73.98244323773599
3386,Ridge Street 55,40.71875184875139,-73.98371159009328
3387,Rivington Street 44,40.721408130742745,-73.99105192441188
3388,Montgomery Street 64,40.71270512979765,-73.98517773085196
3389,3rd Avenue 162,40.734458417379706,-73.98688320349589
3390,W 108th Street 196,40.801520566507335,-73.96427660269781
3391,E 28th Street 211,40.741922844635894,-73.97999726884521
3392,Monroe Street 94,40.712196555607754,-73.99213291284464
3393,Fulton Street 129,40.710647426153365,-74.00746061674226
3395,6th Avenue 865,40.75888105784047,-73.98154123728588
3396,W 3rd Street 23,40.72902962586842,-73.9959834920784
3397,W 49th Street 128,40.759869043442805,-73.98229321453367
3398,Grand Street 374,40.71677774572459,-73.98762582887318
3399,W 35th Street 17,40.750444305917675,-73.98672236244272
3401,W 42nd Street 228,40.756143645475476,-73.9871560322237
3403,W 30th Street 202,40.7493938563587,-73.99430281638578
3404,W 32nd Street 186,40.750890126973054,-73.9941675011569
3405,W 23rd Street 365,40.74562079271447,-73.9988441264882
3406,11th Avenue 734,40.766492217853724,-73.99417302688416
3407,West Street 319,40.72888815951325,-74.0105580404154
3408,Delancey Street 139,40.71870238185541,-73.98704267007885
3410,Greenwich Street 324,40.717364753388935,-74.01069884541589
3411,Broadway 315,40.71587969938335,-74.00525142898329
3412,5th Avenue 78,40.736111747814135,-73.99408401976665
3414,E 86th Street 160,40.77928543488698,-73.95520541764229
3416,6th Avenue 213,40.73840578391554,-73.9965986311712
3417,E 12th Street 68,40.73348694618269,-73.99055365415268
3418,E 125th Street 104,40.804689638659426,-73.93819258706584
3419,W 40th Street 201,40.75562182214562,-73.98962242417345
3420,W 58th Street 530,40.77189799495247,-73.9935335833649
3421,W 125th Street 380,40.81042334724401,-73.95178695552663
3422,Pine Street 70,40.7065152355433,-74.00737116508233
3423,2nd Avenue 1226,40.76430920412031,-73.96183909957362
3425,W 37th Street 302,40.75493405996822,-73.99407112848425
3426,W 19th Street 29,40.74025510435327,-73.99345627170094
3428,E 33rd Street 2,40.7473762074393,-73.98368961075526
3429,Rivington Street 80,40.72098585669183,-73.98970919125227
3430,W 21st Street 9,40.74176659958187,-73.99351793598524
3431,E 113th Street 234,40.79583859629438,-73.94120749704419
3432,3rd Avenue 1333,40.772913825220265,-73.95846448660207
3433,Beaver Street 39,40.70549946771611,-74.01129213576402
3434,Houston Street W 92,40.72778482283063,-74.00017346038403
3435,E 11th Street 220,40.73160196297219,-73.98848939639682
3436,Pearl Street 173,40.706625171996365,-74.00733568335232
3437,W 41st Street 331,40.75708181214754,-73.99120495913259
3438,W 25th Street 58,40.743361937964,-73.98945851397269
3439,Beaver Street 44,40.70553677930367,-74.01001274188427
3440,W 42nd Street 460,40.75854693961224,-73.99307226298237
3441,W 24th Street 25,40.7433772298542,-73.99131150788547
3443,8th Avenue 2337,40.825551675959076,-73.94012360299587
3444,Water Street 113,40.70631313227773,-74.00633201257021
3445,Oliver Street 44,40.71140061805931,-73.99752569276671
3446,Spring Street 53,40.72273408644985,-73.99669095396474
3448,Bowery Street 149,40.71898137995167,-73.99473962435073
3449,E 106th Street 306,40.79029634590086,-73.94176405905968
3451,4th Avenue 139,40.734874984016315,-73.98981951109762
3452,5th Avenue 2248,40.81419042486172,-73.93676786442317
3453,4th Avenue 414,40.743936773969864,-73.98418509403736
3455,W 97th Street 165,40.79485952732157,-73.97013129118389
3457,Mulberry Street 130,40.71973429268728,-73.99723868631582
3458,8th Avenue 933,40.76602457826012,-73.98368750013208
3460,Oak Street 41,40.71100593246537,-73.99770355419143
3461,B Avenue 225,40.729442320655195,-73.97833892294129
3462,11th Avenue 132,40.747208428607536,-74.00782358335515
3463,James Slip 4,40.71001403439044,-73.99832032346828
3464,6th Avenue 204,40.737382427664265,-73.99708740414829
3465,Maiden Lane 133,40.706359852635785,-74.00559215644181
3466,West Street 404,40.734486709183834,-74.00987321879941
3467,Liberty Street 45,40.709125447197884,-74.00932317783518
3468,Stanton Street 181,40.720578053007465,-73.98447268887415
3469,1st Avenue 1622,40.77498705319524,-73.95085197500303
3470,3rd Avenue 1598,40.78104768952567,-73.95263457234759
3471,Wooster Street 215,40.728841205006475,-73.99761970730515
3472,Broad Street 107,40.70336998126054,-74.01183273120135
3473,West Street 210,40.71991353740985,-74.01200676771735
3474,2nd Avenue 1740,40.78063689421337,-73.94963112973923
3475,Lexington Avenue 1561,40.7878384672267,-73.9493912338906
3476,W 23rd Street 546,40.74908589400869,-74.00760836159583
3479,Hudson Street 536,40.73562629471552,-74.00589881437256
3480,Varick Street 178,40.7281499139011,-74.00528514499493
3481,Hudson Street 432,40.731122336857574,-74.00662928174258
3482,W 126th Street 162,40.80889548662492,-73.94606196882951
3483,Elm Street 28,40.71495930439153,-74.00321725072766
3484,11th Avenue 544,40.7604529140501,-73.99858055295277
3485,Canal Street 342,40.721169290781624,-74.00354967869566
