street_name,odd_on,avg_direction,building_num_range,start_end_coordinates,segment_length,segment_direction,building_num_range_length,avg_length_per_building,direction_deviation,road_type,offset_from_road_center
Boulevard Street,left,-150.76993509462392,"[2961, 2981]","[[40.807408, -73.964384], [40.806752, -73.964896]]",84.69608734970403,-149.3300508828608,21,4.033147016652573,-1.4398842117631148,Street,5
Boulevard Street,left,-150.76993509462392,"[2982, 3000]","[[40.806752, -73.964896], [40.806128, -73.965328]]",78.2983114602962,-152.25342250258657,19,4.1209637610682215,1.4834874079626559,Street,5
Boulevard Street,left,-150.76993509462392,"[3001, 3019]","[[40.806128, -73.965328], [40.805552, -73.965792]]",74.99646199742003,-148.52894970718842,19,3.947182210390528,-2.240985387435501,Street,5
Boulevard Street,left,-150.76993509462392,"[3020, 3041]","[[40.805552, -73.965792], [40.804848, -73.966288]]",88.67769267109396,-151.8372492012212,22,4.030804212322453,1.06731410659728,Street,5
Boulevard Street,left,-150.76993509462392,"[3042, 3060]","[[40.804848, -73.966288], [40.80424, -73.966752]]",78.04977206230065,-149.89049471200087,19,4.107882740121087,-0.879440382623045,Street,5
Boulevard Street,left,-150.76993509462392,"[3061, 3081]","[[40.80424, -73.966752], [40.803584, -73.967216]]",82.70435258374417,-151.7430873799053,21,3.9383025039878174,0.9731522852813725,Street,5
Boulevard Street,left,-150.76993509462392,"[3082, 3099]","[[40.803584, -73.967216], [40.803024, -73.967664]]",72.77724253296608,-148.7042528877937,18,4.043180140720338,-2.0656822068302176,Street,5
Boulevard Street,left,-152.2060238310677,"[3100, 3122]","[[40.816368, -73.957856], [40.815744, -73.958272]]",77.67676648565424,-153.13815715897312,23,3.3772507167675756,0.9321333279054045,Street,5
Boulevard Street,left,-152.2060238310677,"[3123, 3143]","[[40.815744, -73.958272], [40.815152, -73.958752]]",77.214103930533,-148.36653798275836,21,3.676862091930143,-3.8394858483093515,Street,5
Boulevard Street,left,-152.2060238310677,"[3144, 3165]","[[40.815152, -73.958752], [40.814517, -73.959201]]",80.04813714077434,-151.75483983204532,22,3.6385516882170155,-0.4511839990223905,Street,5
Boulevard Street,left,-152.2060238310677,"[3166, 3189]","[[40.814517, -73.959201], [40.81384, -73.95968]]",85.35491607909147,-151.73950664323078,24,3.556454836628811,-0.46651718783692786,Street,5
Boulevard Street,left,-152.2060238310677,"[3190, 3217]","[[40.81384, -73.95968], [40.813037, -73.960237]]",100.79901677900553,-152.21018067676832,28,3.599964884964483,0.004156845700606482,Street,5
Boulevard Street,left,-152.2060238310677,"[3218, 3238]","[[40.813037, -73.960237], [40.812432, -73.960656]]",75.91878221435866,-152.2470132298863,21,3.6151801054456505,0.040989398818595646,Street,5
Boulevard Street,left,-150.63402588282327,"[3239, 3251]","[[40.82456, -73.951856], [40.823932, -73.95233]]",80.38964404540789,-150.17169906120648,13,6.183818772723684,-0.4623268216167844,Street,5
Boulevard Street,left,-150.63402588282327,"[3252, 3265]","[[40.823932, -73.95233], [40.823207, -73.952851]]",91.72687531037681,-151.3698018940158,14,6.551919665026915,0.7357760111925415,Street,5
Boulevard Street,left,-150.63402588282327,"[3266, 3277]","[[40.823207, -73.952851], [40.822554, -73.953267]]",80.56139105086491,-154.175420091453,12,6.713449254238743,3.5413942086297254,Street,5
Boulevard Street,left,-150.63402588282327,"[3278, 3289]","[[40.822554, -73.953267], [40.821926, -73.953686]]",78.18598822683244,-153.1219419462192,12,6.515499018902703,2.487916063395943,Street,5
Boulevard Street,left,-150.63402588282327,"[3290, 3302]","[[40.821926, -73.953686], [40.821264, -73.954209]]",85.73907766788997,-149.02925762249944,13,6.5953136667607675,-1.604768260323823,Street,5
Boulevard Street,left,-150.63402588282327,"[3303, 3324]","[[40.821264, -73.954209], [40.820144, -73.95504]]",142.77355597676353,-150.59172070961796,22,6.489707089852888,-0.0423051732053068,Street,5
Boulevard Street,left,-150.63402588282327,"[3325, 3338]","[[40.820144, -73.95504], [40.819424, -73.955552]]",90.87772758692526,-151.6208412244464,14,6.491266256208947,0.986815341623128,Street,5
Boulevard Street,left,-150.63402588282327,"[3339, 3351]","[[40.819424, -73.955552], [40.8188, -73.956064]]",81.65567037767387,-148.0628127261845,13,6.281205413667221,-2.571213156638777,Street,5
Boulevard Street,left,-150.63402588282327,"[3352, 3363]","[[40.8188, -73.956064], [40.818192, -73.956512]]",77.3775656976539,-150.76050397171394,12,6.4481304748044925,0.12647808889067846,Street,5
Boulevard Street,left,-150.63402588282327,"[3364, 3375]","[[40.818192, -73.956512], [40.817584, -73.956928]]",76.09548757195225,-152.53431482148986,12,6.341290630996021,1.9002889386665913,Street,5
Boulevard Street,left,-150.63402588282327,"[3376, 3388]","[[40.817584, -73.956928], [40.816928, -73.957424]]",84.01237808047064,-150.12582884209314,13,6.4624906215746645,-0.5081970407301242,Street,5
Boulevard Street,left,-150.63402588282327,"[3389, 3399]","[[40.816928, -73.957424], [40.816368, -73.957856]]",72.08156382657582,-149.626369454449,11,6.55286943877962,-1.0076564283742755,Street,5
Boulevard Street,left,-151.57738614955844,"[3400, 3433]","[[40.832784, -73.945888], [40.831424, -73.946864]]",172.0086161023446,-151.40543366327282,34,5.059076944186606,-0.171952486285619,Street,5
Boulevard Street,left,-151.57738614955844,"[3434, 3447]","[[40.831424, -73.946864], [40.830832, -73.94728]]",74.52030114040238,-151.9090428638332,14,5.322878652885884,0.3316567142747715,Street,5
Boulevard Street,left,-151.57738614955844,"[3448, 3462]","[[40.830832, -73.94728], [40.830224, -73.947728]]",77.37435301922443,-150.76496825979032,15,5.158290201281629,-0.8124178897681134,Street,5
Boulevard Street,left,-151.57738614955844,"[3463, 3478]","[[40.830224, -73.947728], [40.829552, -73.948144]]",82.46426771364867,-154.8163784216268,16,5.154016732103042,3.238992272068373,Street,5
Boulevard Street,left,-151.57738614955844,"[3479, 3492]","[[40.829552, -73.948144], [40.828976, -73.948576]]",73.61668454499963,-150.33031425774118,14,5.2583346103571165,-1.2470718918172565,Street,5
Boulevard Street,left,-151.57738614955844,"[3493, 3506]","[[40.828976, -73.948576], [40.828432, -73.949072]]",73.48500723794282,-145.29472223402442,14,5.248929088424488,-6.282663915534016,Street,5
Boulevard Street,left,-151.57738614955844,"[3507, 3524]","[[40.828432, -73.949072], [40.827696, -73.949584]]",92.44245485346248,-152.1472449608675,18,5.135691936303471,0.569858811309075,Street,5
Boulevard Street,left,-151.57738614955844,"[3525, 3537]","[[40.827696, -73.949584], [40.827152, -73.949968]]",68.54775373919375,-151.80012216763657,13,5.2729041337841345,0.22273601807813748,Street,5
Boulevard Street,left,-151.57738614955844,"[3538, 3553]","[[40.827152, -73.949968], [40.826464, -73.950448]]",86.46883535206386,-152.0780459589603,16,5.404302209503991,0.500659809401867,Street,5
Boulevard Street,left,-151.57738614955844,"[3554, 3569]","[[40.826464, -73.950448], [40.825824, -73.950928]]",81.79722203203185,-150.32913020737212,16,5.112326377001991,-1.2482559421863186,Street,5
Boulevard Street,left,-151.57738614955844,"[3570, 3584]","[[40.825824, -73.950928], [40.8252, -73.951408]]",80.2583870962885,-149.7009758936282,15,5.3505591397525665,-1.8764102559302387,Street,5
Boulevard Street,left,-151.57738614955844,"[3585, 3599]","[[40.8252, -73.951408], [40.82456, -73.951856]]",80.49548673487122,-151.99839719652994,15,5.366365782324748,0.4210110469715005,Street,5
Boulevard Street,left,-150.02009068061855,"[3600, 3616]","[[40.836576, -73.943008], [40.835952, -73.943488]]",80.2551995563907,-149.70505393961778,17,4.7208940915523945,-0.3150367410007675,Street,5
Boulevard Street,left,-150.02009068061855,"[3617, 3633]","[[40.835952, -73.943488], [40.83528, -73.944]]",86.22016414565233,-149.94304989865614,17,5.071774361508961,-0.07704078196240971,Street,5
Boulevard Street,left,-150.02009068061855,"[3634, 3648]","[[40.83528, -73.944], [40.834704, -73.944448]]",74.29240396108361,-149.42807569423292,15,4.952826930738907,-0.5920149863856352,Street,5
Boulevard Street,left,-150.02009068061855,"[3649, 3664]","[[40.834704, -73.944448], [40.83408, -73.944864]]",77.67259698773877,-153.1445910646156,16,4.854537311733673,3.1245003839970593,Street,5
Boulevard Street,left,-150.02009068061855,"[3665, 3680]","[[40.83408, -73.944864], [40.83344, -73.945232]]",77.55473834657279,-156.40758273171062,16,4.847171146660799,6.387492051092067,Street,5
Boulevard Street,left,-150.02009068061855,"[3681, 3699]","[[40.83344, -73.945232], [40.832784, -73.945888]]",91.48008300292793,-142.78179038411116,19,4.814741210680417,-7.23830029650739,Street,5
Bowery Street,right,-152.259475437371,"[1, 13]","[[40.715584, -73.996864], [40.71512, -73.997152]]",56.98387984870821,-154.71951367977493,13,4.383375372977555,2.4600382424039253,Street,5
Bowery Street,right,-152.259475437371,"[14, 29]","[[40.71512, -73.997152], [40.714496, -73.997616]]",79.61681217844914,-150.49876033470935,16,4.976050761153071,-1.7607151026616634,Street,5
Bowery Street,right,-152.4732841522135,"[30, 61]","[[40.716752, -73.996064], [40.715584, -73.996864]]",146.2617516707176,-152.4732841522135,32,4.570679739709925,0.0,Street,5
Bowery Street,right,-156.53998071235537,"[62, 98]","[[40.718912, -73.994832], [40.717696, -73.995456]]",144.96266336717144,-158.6720612034755,37,3.9179098207343634,2.1320804911201208,Street,5
Bowery Street,right,-156.53998071235537,"[99, 127]","[[40.717696, -73.995456], [40.716752, -73.996064]]",116.74063105860037,-153.8924700410209,29,4.025539002020702,-2.6475106713344587,Street,5
Bowery Street,right,-161.75244035771988,"[128, 151]","[[40.719872, -73.994416], [40.718912, -73.994832]]",112.25130683464842,-161.75244035771988,24,4.677137784777018,0.0,Street,5
Bowery Street,right,-166.66778576541748,"[152, 181]","[[40.720848, -73.994112], [40.719872, -73.994416]]",111.38519874189655,-166.66778576541748,30,3.7128399580632183,0.0,Street,5
Bowery Street,right,-163.93983801833178,"[182, 189]","[[40.72144, -73.993888], [40.720848, -73.994112]]",68.41064933894357,-163.93983801833178,8,8.551331167367946,0.0,Street,5
Bowery Street,right,-157.8559974631991,"[190, 213]","[[40.722128, -73.99352], [40.72144, -73.993888]]",82.48550487004997,-157.8559974631991,24,3.4368960362520817,0.0,Street,5
Bowery Street,right,-165.2247930379724,"[214, 227]","[[40.723328, -73.993104], [40.722832, -73.99328]]",57.051911718736484,-164.89233452009015,14,4.07513655133832,-0.3324585178822588,Street,5
Bowery Street,right,-165.2247930379724,"[228, 245]","[[40.722832, -73.99328], [40.722128, -73.99352]]",80.76496866497915,-165.45963983263954,18,4.4869427036099525,0.23484679466713487,Street,5
Bowery Street,right,-162.9703142496343,"[246, 284]","[[40.72456, -73.992608], [40.723328, -73.993104]]",143.0855795797955,-162.9703142496343,39,3.6688610148665513,0.0,Street,5
Bowery Street,right,-167.58075790630244,"[285, 294]","[[40.725776, -73.992256], [40.725456, -73.99232]]",35.944546489817824,-171.34848442078965,10,3.5944546489817824,3.767726514487208,Street,5
Bowery Street,right,-167.58075790630244,"[295, 319]","[[40.725456, -73.99232], [40.72456, -73.992608]]",102.43131382937085,-166.25861123261535,25,4.097252553174834,-1.3221466736870866,Street,5
Bowery Street,right,-164.7994309112885,"[320, 324]","[[40.726224, -73.992096], [40.725996, -73.992177]]",26.22753959047854,-164.87578374145914,5,5.245507918095708,0.07635283017063443,Street,5
Bowery Street,right,-164.7994309112885,"[325, 328]","[[40.725996, -73.992177], [40.725776, -73.992256]]",25.32593525410103,-164.72035991722436,4,6.331483813525257,-0.07907099406415341,Street,5
Bowery Street,right,-166.06750528371066,"[329, 347]","[[40.72696, -73.991856], [40.726224, -73.992096]]",84.20918907071218,-166.06750528371066,19,4.4320625826690625,0.0,Street,5
Bowery Street,right,-161.5310610670315,"[348, 364]","[[40.727616, -73.991568], [40.72696, -73.991856]]",76.80359650324573,-161.5310610670315,17,4.517858617837984,0.0,Street,5
Bowery Street,right,-160.0447033300532,"[365, 380]","[[40.72832, -73.991232], [40.727616, -73.991568]]",83.17190671983505,-160.0447033300532,16,5.198244169989691,0.0,Street,5
Bowery Street,right,-151.17213865533338,"[381, 405]","[[40.728848, -73.99085], [40.72832, -73.991232]]",66.92783715847288,-151.17213865533338,25,2.677113486338915,0.0,Street,5
Bridge Street,left,-89.02183607199972,"[1, 21]","[[40.703584, -74.011904], [40.703552, -74.013184]]",108.2324291229441,-91.88108476878041,21,5.153925196330671,2.8592486967806963,Street,5
Bridge Street,left,-89.02183607199972,"[22, 40]","[[40.703552, -74.013184], [40.703616, -74.014368]]",100.31307949602538,-85.9368601797837,19,5.279635762948704,-3.084975892216022,Street,5
Broad Street,left,16.58177978925675,"[1, 42]","[[40.70544, -74.01144], [40.706816, -74.011104]]",155.41820091042416,10.526845831002053,42,3.700433355010099,6.054933958254708,Street,5
Broad Street,left,16.58177978925675,"[43, 66]","[[40.706816, -74.011104], [40.707568, -74.010608]]",93.43723225691329,26.65321405259081,24,3.8932180107047203,-10.071434263334055,Street,5
Broad Street,left,0.8386494961969995,"[67, 75]","[[40.701872, -74.011568], [40.702241, -74.011655]]",41.63119779107261,-10.172527262983179,9,4.625688643452512,11.011176759180188,Street,5
Broad Street,left,0.8386494961969995,"[76, 90]","[[40.702241, -74.011655], [40.70296, -74.011824]]",81.1110158651027,-10.141844279028023,15,5.407401057673513,10.980493775225028,Street,5
Broad Street,left,0.8386494961969995,"[91, 99]","[[40.70296, -74.011824], [40.70336, -74.011888]]",44.7473571260982,-6.942454250109647,9,4.971928569566467,7.7811037463066555,Street,5
Broad Street,left,0.8386494961969995,"[100, 104]","[[40.70336, -74.011888], [40.703584, -74.011904]]",24.91151712711584,-3.1114945920039285,5,4.982303425423168,3.950144088200915,Street,5
Broad Street,left,0.8386494961969995,"[105, 125]","[[40.703584, -74.011904], [40.70456, -74.011536]]",112.75673272796934,16.010370729802254,21,5.369368225141397,-15.17172123360524,Street,5
Broad Street,left,0.8386494961969995,"[126, 128]","[[40.70456, -74.011536], [40.704688, -74.011472]]",15.208411539967836,20.832245498824673,3,5.069470513322612,-19.99359600262767,Street,5
Broad Street,left,0.8386494961969995,"[129, 138]","[[40.704688, -74.011472], [40.705152, -74.01144]]",51.59728583301966,3.004330644408699,10,5.159728583301966,-2.1656811482116893,Street,5
Broad Street,left,0.8386494961969995,"[139, 144]","[[40.705152, -74.01144], [40.70544, -74.01144]]",31.981886173122664,0.0,6,5.330314362187111,0.8386494961970072,Street,5
Broadway,left,-149.58521884335366,"[1, 18]","[[40.70792, -74.01192], [40.707296, -74.012496]]",84.68156967492497,-144.91383162568403,18,4.704531648606943,-4.671387217669633,Broadway,10
Broadway,left,-149.58521884335366,"[19, 42]","[[40.707296, -74.012496], [40.706368, -74.013248]]",121.07175782181133,-148.33902030367375,24,5.044656575908806,-1.2461985396799093,Broadway,10
Broadway,left,-149.58521884335366,"[43, 63]","[[40.706368, -74.013248], [40.705544, -74.013829]]",103.84440128218044,-151.78266462556783,21,4.94497148962764,2.1974457822141744,Broadway,10
Broadway,left,-149.58521884335366,"[64, 73]","[[40.705544, -74.013829], [40.70512, -74.01408]]",51.641854191928566,-155.7481929139348,10,5.164185419192856,6.162974070581129,Broadway,10
Broadway,left,-146.84496474491127,"[74, 90]","[[40.709616, -74.010464], [40.709264, -74.0108]]",48.312770766709534,-144.00624149865496,17,2.841927692159384,-2.8387232462563077,Broadway,10
Broadway,left,-146.84496474491127,"[91, 98]","[[40.709264, -74.0108], [40.709072, -74.01096]]",25.246860966631203,-147.6196139132429,8,3.1558576208289004,0.7746491683316208,Broadway,10
Broadway,left,-146.84496474491127,"[99, 110]","[[40.709072, -74.01096], [40.708768, -74.011168]]",38.06041417527515,-152.49562641535144,12,3.171701181272929,5.650661670440172,Broadway,10
Broadway,left,-146.84496474491127,"[111, 132]","[[40.708768, -74.011168], [40.708256, -74.0116]]",67.56758253583355,-147.2965145367026,22,3.071253751628798,0.4515497917913365,Broadway,10
Broadway,left,-146.84496474491127,"[133, 147]","[[40.708256, -74.0116], [40.70792, -74.01192]]",46.080958302210966,-144.06751543684558,15,3.0720638868140644,-2.777449308065684,Broadway,10
Broadway,left,-147.7463741437532,"[148, 172]","[[40.710272, -74.00992], [40.709616, -74.010464]]",86.13936212332182,-147.7463741437532,25,3.4455744849328727,0.0,Broadway,10
Broadway,left,-83.42963484314545,"[173, 176]","[[40.710928, -74.009376], [40.710784, -74.009376]]",15.990958538971038,180.0,4,3.9977396347427594,96.57036515685456,Broadway,10
Broadway,left,-83.42963484314545,"[177, 192]","[[40.710784, -74.009376], [40.710272, -74.00992]]",73.11535920170506,-141.04396396231067,16,4.569709950106566,57.614329119165234,Broadway,10
Broadway,left,-145.27792047885433,"[193, 209]","[[40.711824, -74.00856], [40.711328, -74.008992]]",66.0785388366138,-146.46534217674989,17,3.8869728727419885,1.1874216978955587,Broadway,10
Broadway,left,-145.27792047885433,"[210, 222]","[[40.711328, -74.008992], [40.710928, -74.009376]]",55.008959576886866,-143.85155118586377,13,4.2314584289912975,-1.4263692929905574,Broadway,10
Broadway,left,-148.32644028947567,"[223, 228]","[[40.712416, -74.00808], [40.711824, -74.00856]]",77.24603718399824,-148.32644028947567,6,12.874339530666374,0.0,Broadway,10
Broadway,left,-146.65634620418388,"[229, 240]","[[40.715136, -74.005728], [40.714656, -74.00616]]",64.60396159253384,-145.5961417125937,12,5.383663466044486,-1.0602044915901843,Broadway,10
Broadway,left,-146.65634620418388,"[241, 252]","[[40.714656, -74.00616], [40.714096, -74.006608]]",72.80262118915068,-148.66995795428363,12,6.066885099095891,2.0136117500997557,Broadway,10
Broadway,left,-146.65634620418388,"[253, 265]","[[40.714096, -74.006608], [40.71352, -74.00712]]",77.22087640320382,-145.9267375987769,13,5.940067415631063,-0.7296086054069804,Broadway,10
Broadway,left,-146.65634620418388,"[266, 276]","[[40.71352, -74.00712], [40.712976, -74.007552]]",70.58263858523453,-148.85701828372345,11,6.416603507748594,2.2006720795395722,Broadway,10
Broadway,left,-146.65634620418388,"[277, 288]","[[40.712976, -74.007552], [40.712416, -74.00808]]",76.53623338950312,-144.34252670378757,12,6.378019449125261,-2.3138195003963062,Broadway,10
Broadway,left,-147.46540676868636,"[289, 304]","[[40.71672, -74.0044], [40.716208, -74.004832]]",67.56530237344828,-147.29964946999513,16,4.222831398340517,-0.1657572986912328,Broadway,10
Broadway,left,-147.46540676868636,"[305, 319]","[[40.716208, -74.004832], [40.71568, -74.00528]]",69.79121899869361,-147.15350646039664,15,4.652747933246241,-0.31190030828972226,Broadway,10
Broadway,left,-147.46540676868636,"[320, 334]","[[40.71568, -74.00528], [40.715136, -74.005728]]",71.29060780878379,-147.92784278573805,15,4.752707187252253,0.4624360170516866,Broadway,10
Broadway,left,-147.48312762024088,"[335, 349]","[[40.717904, -74.003408], [40.71728, -74.00392]]",81.68945169000072,-148.0232027071113,15,5.445963446000048,0.5400750868704165,Broadway,10
Broadway,left,-147.48312762024088,"[350, 354]","[[40.71728, -74.00392], [40.717072, -74.004064]]",26.10669693563181,-152.22155597136936,5,5.221339387126362,4.738428351128476,Broadway,10
Broadway,left,-147.48312762024088,"[355, 363]","[[40.717072, -74.004064], [40.71672, -74.0044]]",48.31095051828824,-144.00931580673787,9,5.367883390920915,-3.473811813503005,Broadway,10
Broadway,left,-146.95844310536862,"[364, 370]","[[40.719888, -74.001712], [40.71968, -74.001936]]",29.861517753091043,-140.6697763696742,7,4.265931107584435,-6.28866673569442,Broadway,10
Broadway,left,-146.95844310536862,"[371, 385]","[[40.71968, -74.001936], [40.719088, -74.002384]]",75.85915819094522,-150.06751662879617,15,5.057277212729682,3.109073523427554,Broadway,10
Broadway,left,-146.95844310536862,"[386, 402]","[[40.719088, -74.002384], [40.71848, -74.002976]]",84.02691204093504,-143.4675652783273,17,4.942759531819709,-3.4908778270413166,Broadway,10
Broadway,left,-146.95844310536862,"[403, 417]","[[40.71848, -74.002976], [40.717904, -74.003408]]",73.64569467891484,-150.28878194347723,15,4.909712978594323,3.3303388381086165,Broadway,10
Broadway,left,-148.3202074709197,"[418, 445]","[[40.721328, -74.000544], [40.720416, -74.001296]]",119.55617368520456,-147.8975826609563,28,4.269863345900163,-0.42262480996342333,Broadway,10
Broadway,left,-148.3202074709197,"[446, 461]","[[40.720416, -74.001296], [40.719888, -74.001712]]",68.3613324156017,-149.05933006256964,16,4.272583275975106,0.7391225916499309,Broadway,10
Broadway,left,-146.89010479823736,"[462, 487]","[[40.722224, -73.999776], [40.721328, -74.000544]]",118.78737517433294,-146.89010479823736,26,4.568745199012805,0.0,Broadway,10
Broadway,left,-147.49532030027538,"[488, 527]","[[40.723504, -73.998704], [40.722224, -73.999776]]",168.54450591091796,-147.49532030027538,40,4.213612647772949,0.0,Broadway,10
Broadway,left,-147.62519449451855,"[528, 567]","[[40.724752, -73.997664], [40.723504, -73.998704]]",164.09436719589357,-147.62519449451855,40,4.10235917989734,0.0,Broadway,10
Broadway,left,-147.69303576767598,"[568, 609]","[[40.725984, -73.99664], [40.724752, -73.997664]]",161.86923845054838,-147.69303576767598,42,3.8540294869178187,0.0,Broadway,10
Broadway,left,-148.09973769576345,"[610, 641]","[[40.72704, -73.995776], [40.725984, -73.99664]]",138.12866219224313,-148.09973769576345,32,4.316520693507598,0.0,Broadway,10
Broadway,left,-146.34980822958008,"[642, 661]","[[40.72832, -73.994656], [40.727728, -73.995168]]",78.69399273660788,-146.65713552984244,20,3.934699636830394,0.307327300262358,Broadway,10
Broadway,left,-146.34980822958008,"[662, 668]","[[40.727728, -73.995168], [40.727488, -73.99537]]",31.646940131151194,-147.36847636833738,7,4.520991447307313,1.018668138757306,Broadway,10
Broadway,left,-146.34980822958008,"[669, 682]","[[40.727488, -73.99537], [40.72704, -73.995776]]",60.42750868140491,-145.41608544062888,14,4.316250620100351,-0.9337227889512008,Broadway,10
Broadway,left,-150.72720440547863,"[683, 697]","[[40.728928, -73.994208], [40.72832, -73.994656]]",77.40155171157087,-150.72720440547863,15,5.1601034474380585,0.0,Broadway,10
Broadway,left,-147.81459080759907,"[698, 711]","[[40.731152, -73.992368], [40.730656, -73.992816]]",66.82889837433558,-145.50699129012833,14,4.77349274102397,-2.3075995174707487,Broadway,10
Broadway,left,-147.81459080759907,"[712, 723]","[[40.730656, -73.992816], [40.730192, -73.993184]]",60.17828608552683,-148.896030730368,12,5.014857173793902,1.0814399227689364,Broadway,10
Broadway,left,-147.81459080759907,"[724, 740]","[[40.730192, -73.993184], [40.729552, -73.993744]]",85.37630199656563,-146.3506454446557,17,5.022135411562684,-1.4639453629433774,Broadway,10
Broadway,left,-147.81459080759907,"[741, 755]","[[40.729552, -73.993744], [40.728928, -73.994208]]",79.61279419625059,-150.50412552572897,15,5.307519613083373,2.6895347181298916,Broadway,10
Broadway,left,-148.142155652856,"[756, 771]","[[40.732288, -73.99144], [40.731728, -73.991936]]",74.98557964972933,-146.02912703731312,16,4.686598728108083,-2.1130286155428735,Broadway,10
Broadway,left,-148.142155652856,"[772, 785]","[[40.731728, -73.991936], [40.731152, -73.992368]]",73.64223604288843,-150.2937290442542,14,5.260159717349174,2.151573391398216,Broadway,10
Broadway,left,-170.00922962651327,"[786, 806]","[[40.733808, -73.991088], [40.733008, -73.99128]]",90.30736844733786,-169.65369194387665,21,4.30035087844466,-0.3555376826366228,Broadway,10
Broadway,left,-170.00922962651327,"[807, 824]","[[40.733008, -73.99128], [40.732288, -73.99144]]",81.08943353036156,-170.40518346544044,18,4.504968529464531,0.39595383892716995,Broadway,10
Broadway,left,16.595348529246355,"[825, 842]","[[40.735488, -73.991008], [40.734576, -73.990928]]",101.50170034852827,176.1825586183241,18,5.638983352696015,-159.58721008907773,Broadway,10
Broadway,left,16.595348529246355,"[843, 856]","[[40.734576, -73.990928], [40.733808, -73.991088]]",86.34975303988273,-170.99491788920636,14,6.167839502848766,-172.40973358154724,Broadway,10
Broadway,left,-159.93563499574023,"[857, 865]","[[40.73816, -73.990208], [40.737488, -73.990352]]",75.60959728533246,-170.74253172904596,9,8.40106636503694,10.806896733305734,Broadway,10
Broadway,left,-159.93563499574023,"[866, 872]","[[40.737488, -73.990352], [40.73696, -73.990784]]",69.06133129365274,-148.10404856953818,7,9.865904470521821,-11.831586426202051,Broadway,10
Broadway,left,-172.44242241326054,"[873, 888]","[[40.739536, -73.989968], [40.7388, -73.990032]]",81.91054586185501,-176.2158982706095,16,5.119409116365938,3.7734758573489557,Broadway,10
Broadway,left,-172.44242241326054,"[889, 901]","[[40.7388, -73.990032], [40.73816, -73.990208]]",72.60942121762326,-168.18557168936348,13,5.585340093663328,-4.25685072389706,Broadway,10
Broadway,left,-175.68114732276865,"[902, 922]","[[40.741792, -73.989744], [40.740973, -73.98984]]",91.30979460176472,-174.90529474705036,21,4.348085457226891,-0.7758525757182895,Broadway,10
Broadway,left,-175.68114732276865,"[923, 940]","[[40.740973, -73.98984], [40.74024, -73.989904]]",81.57814111727699,-176.2005387285269,18,4.532118950959832,0.519391405758256,Broadway,10
Broadway,left,-175.68114732276865,"[941, 958]","[[40.74024, -73.989904], [40.739536, -73.989968]]",78.3650860284791,-176.04447180027503,18,4.353615890471061,0.3633244775063815,Broadway,10
Broadway,left,-169.45348358639944,"[959, 1015]","[[40.74408, -73.989184], [40.74336, -73.989328]]",80.87498242154815,-171.35079444457878,57,1.418859340728915,1.8973108581793383,Broadway,10
Broadway,left,-169.45348358639944,"[1016, 1075]","[[40.74336, -73.989328], [40.742592, -73.989456]]",85.96807508949546,-172.7755233479423,60,1.4328012514915909,3.322039761542868,Broadway,10
Broadway,left,-169.45348358639944,"[1076, 1139]","[[40.742592, -73.989456], [40.741792, -73.989744]]",92.10919502263486,-164.6870284472987,64,1.4392061722286698,-4.766455139100742,Broadway,10
Broadway,left,-171.9409589573592,"[1140, 1161]","[[40.747088, -73.988624], [40.746304, -73.988752]]",87.73101876663958,-172.9218447439547,22,3.987773580301799,0.9808857865955076,Broadway,10
Broadway,left,-171.9409589573592,"[1162, 1181]","[[40.746304, -73.988752], [40.745584, -73.988896]]",80.87495205565605,-171.35108148812876,20,4.043747602782803,-0.58987746923043,Broadway,10
Broadway,left,-171.9409589573592,"[1182, 1203]","[[40.745584, -73.988896], [40.7448, -73.989056]]",88.10489582783194,-171.17721956809993,22,4.0047679921741794,-0.763739389259257,Broadway,10
Broadway,left,-171.9409589573592,"[1204, 1223]","[[40.7448, -73.989056], [40.74408, -73.989184]]",80.68281563818638,-172.299664609763,20,4.034140781909319,0.35870565240381325,Broadway,10
Broadway,left,-175.98000229617114,"[1224, 1249]","[[40.748614, -73.988483], [40.747792, -73.988496]]",91.2889165732662,-179.31089697537317,26,3.511112175894854,3.330894679202032,Broadway,10
Broadway,left,-175.98000229617114,"[1250, 1271]","[[40.747792, -73.988496], [40.747088, -73.988624]]",78.92238714161701,-172.12718210792235,22,3.587381233709864,-3.852820188248785,Broadway,10
Broadway,left,-162.16720143269924,"[1272, 1290]","[[40.749984, -73.987904], [40.749392, -73.9884]]",77.95212980441175,-147.49558611616862,19,4.102743673916408,-14.67161531653062,Broadway,10
Broadway,left,-162.16720143269924,"[1291, 1311]","[[40.749392, -73.9884], [40.748614, -73.988483]]",86.68006115593971,-175.36151216971032,21,4.127621959806653,13.19431073701108,Broadway,10
Broadway,left,-160.26040084742192,"[1312, 1329]","[[40.751372, -73.987249], [40.750688, -73.98744]]",77.65137346607052,-168.0108689188269,18,4.313965192559474,7.750468071404981,Broadway,10
Broadway,left,-160.26040084742192,"[1330, 1349]","[[40.750688, -73.98744], [40.749984, -73.987904]]",87.44942933619437,-153.37831487707433,20,4.372471466809719,-6.882085970347589,Broadway,10
Broadway,left,172.13212882791484,"[1350, 1370]","[[40.752247, -73.987408], [40.751372, -73.987249]]",98.0913570320628,172.13212882791484,21,4.6710170015268,0.0,Broadway,10
